timestamp(ms),RawRoll,FilteredRoll,RawPitch,FilteredPitch,
"1763781636.62",,,,"-4.29",
"1763781636.624","-0.52",,,,
"1763781636.627",,"-1.87","-4.54",,
"1763781636.629",,,,"-4.29",
"1763781636.634","-0.48",,,,
"1763781636.636",,"-1.87","-4.64",,
"1763781636.638",,,,"-4.29",
"1763781636.643","-0.45",,,,
"1763781636.646",,"-1.87","-4.55",,
"1763781636.648",,,,"-4.29",
"1763781636.652","-0.49",,,,
"1763781636.655",,"-1.87","-4.53",,
"1763781636.658",,,,"-4.29",
"1763781636.662","-0.46",,,,
"1763781636.665",,"-1.87","-4.86",,
"1763781636.667",,,,"-4.29",
"1763781636.671","-0.53",,,,
"1763781636.674",,"-1.87","-4.69",,
"1763781636.676",,,,"-4.3",
"1763781636.681","-0.56",,,,
"1763781636.683",,"-1.87","-4.5",,
"1763781636.686",,,,"-4.29",
"1763781636.69","-0.59",,,,
"1763781636.693",,"-1.88","-4.56",,
"1763781636.695",,,,"-4.29",
"1763781636.7","-0.56",,,,
"1763781636.702",,"-1.88","-4.56",,
"1763781636.705",,,,"-4.29",
"1763781636.709","-0.28",,,,
"1763781636.712",,"-1.88","-4.61",,
"1763781636.714",,,,"-4.29",
"1763781636.719","-0.35",,,,
"1763781636.721",,"-1.88","-4.74",,
"1763781636.724",,,,"-4.3",
"1763781636.728","-0.35",,,,
"1763781636.731",,"-1.88","-4.79",,
"1763781636.733",,,,"-4.3",
"1763781636.737","-0.52",,,,
"1763781636.74",,"-1.88","-4.59",,
"1763781636.742",,,,"-4.3",
"1763781636.747","-0.43",,,,
"1763781636.75",,"-1.88","-4.55",,
"1763781636.752",,,,"-4.3",
"1763781636.756","-0.49",,,,
"1763781636.759",,"-1.88","-4.46",,
"1763781636.761",,,,"-4.3",
"1763781636.766","-0.43",,,,
"1763781636.768",,"-1.88","-4.55",,
"1763781636.77",,,,"-4.29",
"1763781636.775","-0.43",,,,
"1763781636.778",,"-1.88","-4.62",,
"1763781636.78",,,,"-4.29",
"1763781636.784","-0.52",,,,
"1763781636.787",,"-1.88","-4.5",,
"1763781636.789",,,,"-4.29",
"1763781636.794","-0.47",,,,
"1763781636.797",,"-1.88","-4.56",,
"1763781636.799",,,,"-4.29",
"1763781636.804","-0.31",,,,
"1763781636.806",,"-1.88","-4.61",,
"1763781636.808",,,,"-4.29",
"1763781636.813","-0.38",,,,
"1763781636.815",,"-1.88","-4.69",,
"1763781636.817",,,,"-4.3",
"1763781636.822","-0.35",,,,
"1763781636.825",,"-1.88","-4.6",,
"1763781636.827",,,,"-4.3",
"1763781636.831","-0.32",,,,
"1763781636.834",,"-1.88","-4.53",,
"1763781636.836",,,,"-4.29",
"1763781636.841","-0.29",,,,
"1763781636.844",,"-1.88","-4.48",,
"1763781636.846",,,,"-4.29",
"1763781636.85","-0.5",,,,
"1763781636.853",,"-1.88","-4.47",,
"1763781636.855",,,,"-4.29",
"1763781636.86","-0.5",,,,
"1763781636.862",,"-1.88",,,
"1763781636.863",,,"-4.72",,
"1763781636.865",,,,"-4.29",
"1763781636.869","-0.51",,,,
"1763781636.872",,"-1.88","-4.72",,
"1763781636.875",,,,"-4.3",
"1763781636.879","-0.25",,,,
"1763781636.882",,"-1.88","-4.79",,
"1763781636.884",,,,"-4.3",
"1763781636.888","-0.28",,,,
"1763781636.891",,"-1.88","-4.55",,
"1763781636.893",,,,"-4.3",
"1763781636.898","-0.28",,,,
"1763781636.9",,"-1.88",,,
"1763781636.901",,,"-4.65",,
"1763781636.902",,,,"-4.3",
"1763781636.907","-0.41",,,,
"1763781636.91",,"-1.88","-4.63",,
"1763781636.912",,,,"-4.3",
"1763781636.916","-0.38",,,,
"1763781636.919",,"-1.88","-4.7",,
"1763781636.921",,,,"-4.3",
"1763781636.926","-0.43",,,,
"1763781636.929",,"-1.88","-4.58",,
"1763781636.931",,,,"-4.3",
"1763781636.935","-0.31",,,,
"1763781636.938",,"-1.88","-4.57",,
"1763781636.94",,,,"-4.3",
"1763781636.945","-0.34",,,,
"1763781636.948",,"-1.87","-4.56",,
"1763781636.949",,,,"-4.3",
"1763781636.954","-0.45",,,,
"1763781636.957",,"-1.88","-4.62",,
"1763781636.959",,,,"-4.3",
"1763781636.964","-0.54",,,,
"1763781636.966",,"-1.88","-4.59",,
"1763781636.97",,,,"-4.3",
"1763781636.973","-0.56",,,,
"1763781636.976",,"-1.88","-4.64",,
"1763781636.978",,,,"-4.3",
"1763781636.982","-0.44",,,,
"1763781636.985",,"-1.88","-4.48",,
"1763781636.987",,,,"-4.3",
"1763781636.992","-0.34",,,,
"1763781636.995",,"-1.88","-4.78",,
"1763781636.997",,,,"-4.3",
"1763781637.001","-0.38",,,,
"1763781637.004",,"-1.88","-4.55",,
"1763781637.006",,,,"-4.3",
"1763781637.011","-0.34",,,,
"1763781637.014",,"-1.88","-4.55",,
"1763781637.016",,,,"-4.3",
"1763781637.02","-0.36",,,,
"1763781637.023",,"-1.88","-4.31",,
"1763781637.025",,,,"-4.3",
"1763781637.03","-0.31",,,,
"1763781637.032",,"-1.88","-4.61",,
"1763781637.034",,,,"-4.3",
"1763781637.039","-0.4",,,,
"1763781637.042",,"-1.88","-4.55",,
"1763781637.044",,,,"-4.3",
"1763781637.048","-0.41",,,,
"1763781637.051",,"-1.88","-4.9",,
"1763781637.053",,,,"-4.3",
"1763781637.058","-0.39",,,,
"1763781637.061",,"-1.88","-4.56",,
"1763781637.063",,,,"-4.3",
"1763781637.068","-0.43",,,,
"1763781637.071",,"-1.88","-4.55",,
"1763781637.072",,,,"-4.3",
"1763781637.077","-0.43",,,,
"1763781637.079",,"-1.88","-4.36",,
"1763781637.082",,,,"-4.3",
"1763781637.086","-0.35",,,,
"1763781637.089",,"-1.88","-4.78",,
"1763781637.091",,,,"-4.3",
"1763781637.095","-0.34",,,,
"1763781637.098",,"-1.88","-4.68",,
"1763781637.1",,,,"-4.3",
"1763781637.105","-0.41",,,,
"1763781637.107",,"-1.88","-4.9",,
"1763781637.11",,,,"-4.3",
"1763781637.114","-0.53",,,,
"1763781637.117",,"-1.88","-4.58",,
"1763781637.119",,,,"-4.3",
"1763781637.124","-0.38",,,,
"1763781637.126",,"-1.88","-4.59",,
"1763781637.129",,,,"-4.3",
"1763781637.133","-0.36",,,,
"1763781637.136",,"-1.88","-4.33",,
"1763781637.138",,,,"-4.3",
"1763781637.142","-0.5",,,,
"1763781637.145",,"-1.88","-4.48",,
"1763781637.148",,,,"-4.3",
"1763781637.152","-0.46",,,,
"1763781637.155",,"-1.88","-4.42",,
"1763781637.157",,,,"-4.3",
"1763781637.161","-0.4",,,,
"1763781637.164",,"-1.88","-4.71",,
"1763781637.166",,,,"-4.3",
"1763781637.171","-0.28",,,,
"1763781637.174",,"-1.88","-4.55",,
"1763781637.176",,,,"-4.3",
"1763781637.18","-0.43",,,,
"1763781637.183",,"-1.88","-4.63",,
"1763781637.185",,,,"-4.3",
"1763781637.19","-0.41",,,,
"1763781637.192",,"-1.88","-4.54",,
"1763781637.195",,,,"-4.3",
"1763781637.199","-0.41",,,,
"1763781637.202",,"-1.88","-4.56",,
"1763781637.204",,,,"-4.3",
"1763781637.209","-0.36",,,,
"1763781637.211",,"-1.88","-4.48",,
"1763781637.213",,,,"-4.3",
"1763781637.218","-0.41",,,,
"1763781637.221",,"-1.88","-4.69",,
"1763781637.223",,,,"-4.3",
"1763781637.227","-0.43",,,,
"1763781637.23",,"-1.88","-4.52",,
"1763781637.232",,,,"-4.3",
"1763781637.237","-0.49",,,,
"1763781637.239",,"-1.88",,,
"1763781637.24",,,"-4.6",,
"1763781637.242",,,,"-4.3",
"1763781637.246","-0.46",,,,
"1763781637.249",,"-1.88","-4.47",,
"1763781637.251",,,,"-4.29",
"1763781637.255","-0.43",,,,
"1763781637.258",,"-1.88","-4.62",,
"1763781637.261",,,,"-4.29",
"1763781637.265","-0.46",,,,
"1763781637.268",,"-1.88","-4.44",,
"1763781637.27",,,,"-4.29",
"1763781637.275","-0.36",,,,
"1763781637.277",,"-1.88","-4.65",,
"1763781637.28",,,,"-4.29",
"1763781637.284","-0.42",,,,
"1763781637.287",,"-1.88","-4.6",,
"1763781637.289",,,,"-4.29",
"1763781637.293","-0.53",,,,
"1763781637.296",,"-1.88","-4.62",,
"1763781637.298",,,,"-4.29",
"1763781637.303","-0.55",,,,
"1763781637.305",,"-1.88","-4.58",,
"1763781637.307",,,,"-4.29",
"1763781637.312","-0.6",,,,
"1763781637.315",,"-1.88","-4.53",,
"1763781637.317",,,,"-4.29",
"1763781637.322","-0.39",,,,
"1763781637.325",,"-1.88","-4.66",,
"1763781637.327",,,,"-4.29",
"1763781637.331","-0.42",,,,
"1763781637.334",,"-1.88","-4.44",,
"1763781637.336",,,,"-4.29",
"1763781637.34","-0.34",,,,
"1763781637.343",,"-1.88","-4.58",,
"1763781637.345",,,,"-4.29",
"1763781637.35","-0.35",,,,
"1763781637.353",,"-1.88","-4.46",,
"1763781637.355",,,,"-4.29",
"1763781637.359","-0.31",,,,
"1763781637.362",,"-1.88","-4.58",,
"1763781637.364",,,,"-4.29",
"1763781637.369","-0.43",,,,
"1763781637.371",,"-1.88","-4.36",,
"1763781637.374",,,,"-4.29",
"1763781637.378","-0.42",,,,
"1763781637.381",,"-1.88","-4.62",,
"1763781637.383",,,,"-4.29",
"1763781637.387","-0.43",,,,
"1763781637.39",,"-1.88","-4.37",,
"1763781637.392",,,,"-4.29",
"1763781637.397","-0.29",,,,
"1763781637.4",,"-1.88","-4.72",,
"1763781637.402",,,,"-4.29",
"1763781637.406","-0.29",,,,
"1763781637.409",,"-1.88","-5",,
"1763781637.411",,,,"-4.29",
"1763781637.416","-0.39",,,,
"1763781637.418",,"-1.88","-4.86",,
"1763781637.421",,,,"-4.3",
"1763781637.425","-0.47",,,,
"1763781637.428",,"-1.88","-4.81",,
"1763781637.43",,,,"-4.3",
"1763781637.435","-0.54",,,,
"1763781637.437",,"-1.88","-4.31",,
"1763781637.44",,,,"-4.29",
"1763781637.444","-0.46",,,,
"1763781637.447",,"-1.88","-4.17",,
"1763781637.449",,,,"-4.29",
"1763781637.453","-0.45",,,,
"1763781637.456",,"-1.88","-4.1",,
"1763781637.458",,,,"-4.29",
"1763781637.463","-0.25",,,,
"1763781637.466",,"-1.88","-4.61",,
"1763781637.468",,,,"-4.29",
"1763781637.472","-0.25",,,,
"1763781637.475",,"-1.88","-4.78",,
"1763781637.477",,,,"-4.29",
"1763781637.482","-0.36",,,,
"1763781637.485",,"-1.88","-4.83",,
"1763781637.487",,,,"-4.29",
"1763781637.491","-0.54",,,,
"1763781637.494",,"-1.88","-4.86",,
"1763781637.496",,,,"-4.3",
"1763781637.501","-0.73",,,,
"1763781637.503",,"-1.88","-4.55",,
"1763781637.505",,,,"-4.29",
"1763781637.51","-0.29",,,,
"1763781637.513",,"-1.88","-4.66",,
"1763781637.515",,,,"-4.29",
"1763781637.519","-0.39",,,,
"1763781637.522",,"-1.88","-4.59",,
"1763781637.525",,,,"-4.29",
"1763781637.529","-0.45",,,,
"1763781637.531",,"-1.88",,,
"1763781637.532",,,"-4.97",,
"1763781637.534",,,,"-4.3",
"1763781637.538","-0.45",,,,
"1763781637.541",,"-1.88","-4.26",,
"1763781637.543",,,,"-4.29",
"1763781637.548","-0.55",,,,
"1763781637.551",,"-1.88","-4.3",,
"1763781637.553",,,,"-4.29",
"1763781637.557","-0.54",,,,
"1763781637.56",,"-1.88","-4",,
"1763781637.562",,,,"-4.29",
"1763781637.566","-0.37",,,,
"1763781637.569",,"-1.88","-4.33",,
"1763781637.571",,,,"-4.29",
"1763781637.576","-0.33",,,,
"1763781637.579",,"-1.88","-4.81",,
"1763781637.581",,,,"-4.29",
"1763781637.585","-0.28",,,,
"1763781637.589",,"-1.88","-4.85",,
"1763781637.591",,,,"-4.29",
"1763781637.595","-0.35",,,,
"1763781637.598",,"-1.88","-5.12",,
"1763781637.6",,,,"-4.29",
"1763781637.604","-0.64",,,,
"1763781637.607",,"-1.88","-4.56",,
"1763781637.609",,,,"-4.29",
"1763781637.614","-0.54",,,,
"1763781637.616",,"-1.88","-4.54",,
"1763781637.619",,,,"-4.29",
"1763781637.623","-0.51",,,,
"1763781637.626",,"-1.88","-4.43",,
"1763781637.628",,,,"-4.29",
"1763781637.633","-0.27",,,,
"1763781637.635",,"-1.88","-4.3",,
"1763781637.637",,,,"-4.29",
"1763781637.642","-0.13",,,,
"1763781637.645",,"-1.88","-4.52",,
"1763781637.647",,,,"-4.29",
"1763781637.651","-0.14",,,,
"1763781637.654",,"-1.88","-4.61",,
"1763781637.656",,,,"-4.29",
"1763781637.661","-0.38",,,,
"1763781637.664",,"-1.88","-4.82",,
"1763781637.666",,,,"-4.29",
"1763781637.67","-0.6",,,,
"1763781637.673",,"-1.88","-4.51",,
"1763781637.675",,,,"-4.29",
"1763781637.68","-0.53",,,,
"1763781637.682",,"-1.88","-4.6",,
"1763781637.685",,,,"-4.29",
"1763781637.689","-0.46",,,,
"1763781637.692",,"-1.88","-4.56",,
"1763781637.694",,,,"-4.29",
"1763781637.699","-0.29",,,,
"1763781637.701",,"-1.88","-4.27",,
"1763781637.703",,,,"-4.29",
"1763781637.708","-0.38",,,,
"1763781637.711",,"-1.88","-4.38",,
"1763781637.713",,,,"-4.29",
"1763781637.717","-0.39",,,,
"1763781637.72",,"-1.88","-4.23",,
"1763781637.722",,,,"-4.29",
"1763781637.727","-0.53",,,,
"1763781637.73",,"-1.88","-4.45",,
"1763781637.732",,,,"-4.29",
"1763781637.737","-0.51",,,,
"1763781637.739",,"-1.88","-4.69",,
"1763781637.741",,,,"-4.29",
"1763781637.746","-0.39",,,,
"1763781637.749",,"-1.88","-4.98",,
"1763781637.751",,,,"-4.29",
"1763781637.755","-0.38",,,,
"1763781637.758",,"-1.88","-4.94",,
"1763781637.76",,,,"-4.29",
"1763781637.764","-0.46",,,,
"1763781637.767",,"-1.88","-4.63",,
"1763781637.769",,,,"-4.29",
"1763781637.774","-0.42",,,,
"1763781637.777",,"-1.88","-4.43",,
"1763781637.779",,,,"-4.29",
"1763781637.783","-0.38",,,,
"1763781637.786",,"-1.88","-4.29",,
"1763781637.788",,,,"-4.29",
"1763781637.793","-0.29",,,,
"1763781637.796",,"-1.88","-4.33",,
"1763781637.798",,,,"-4.29",
"1763781637.802","-0.28",,,,
"1763781637.805",,"-1.88","-4.49",,
"1763781637.807",,,,"-4.29",
"1763781637.812","-0.46",,,,
"1763781637.814",,"-1.88","-4.54",,
"1763781637.816",,,,"-4.29",
"1763781637.821","-0.48",,,,
"1763781637.824",,"-1.88","-4.82",,
"1763781637.826",,,,"-4.29",
"1763781637.83","-0.52",,,,
"1763781637.833",,"-1.88","-4.64",,
"1763781637.836",,,,"-4.29",
"1763781637.84","-0.43",,,,
"1763781637.843",,"-1.88","-4.68",,
"1763781637.845",,,,"-4.29",
"1763781637.849","-0.42",,,,
"1763781637.852",,"-1.88","-4.71",,
"1763781637.855",,,,"-4.29",
"1763781637.858","-0.43",,,,
"1763781637.862",,"-1.88","-4.46",,
"1763781637.864",,,,"-4.29",
"1763781637.869","-0.45",,,,
"1763781637.871",,"-1.88","-4.42",,
"1763781637.873",,,,"-4.29",
"1763781637.878","-0.53",,,,
"1763781637.88",,"-1.88","-4.36",,
"1763781637.883",,,,"-4.29",
"1763781637.887","-0.53",,,,
"1763781637.89",,"-1.88","-4.45",,
"1763781637.892",,,,"-4.28",
"1763781637.896","-0.33",,,,
"1763781637.899",,"-1.88","-4.6",,
"1763781637.901",,,,"-4.28",
"1763781637.906","-0.32",,,,
"1763781637.908",,"-1.88","-4.53",,
"1763781637.91",,,,"-4.28",
"1763781637.915","-0.2",,,,
"1763781637.918",,"-1.88","-4.58",,
"1763781637.92",,,,"-4.28",
"1763781637.925","-0.43",,,,
"1763781637.928",,"-1.88","-4.49",,
"1763781637.93",,,,"-4.28",
"1763781637.934","-0.53",,,,
"1763781637.937",,"-1.88","-4.6",,
"1763781637.939",,,,"-4.28",
"1763781637.943","-0.56",,,,
"1763781637.946",,"-1.88","-4.59",,
"1763781637.948",,,,"-4.28",
"1763781637.953","-0.48",,,,
"1763781637.955",,"-1.88","-4.64",,
"1763781637.958",,,,"-4.28",
"1763781637.962","-0.39",,,,
"1763781637.965",,"-1.88","-4.68",,
"1763781637.967",,,,"-4.28",
"1763781637.972","-0.38",,,,
"1763781637.974",,"-1.88","-4.47",,
"1763781637.977",,,,"-4.28",
"1763781637.981","-0.32",,,,
"1763781637.984",,"-1.88","-4.76",,
"1763781637.986",,,,"-4.29",
"1763781637.991","-0.22",,,,
"1763781637.993",,"-1.88","-4.71",,
"1763781637.996",,,,"-4.29",
"1763781638","-0.36",,,,
"1763781638.003",,"-1.88","-4.6",,
"1763781638.005",,,,"-4.29",
"1763781638.009","-0.45",,,,
"1763781638.012",,"-1.88","-4.57",,
"1763781638.014",,,,"-4.29",
"1763781638.019","-0.36",,,,
"1763781638.021",,"-1.88","-4.22",,
"1763781638.024",,,,"-4.28",
"1763781638.028","-0.44",,,,
"1763781638.031",,"-1.88","-4.51",,
"1763781638.033",,,,"-4.28",
"1763781638.038","-0.45",,,,
"1763781638.04",,"-1.88","-4.49",,
"1763781638.043",,,,"-4.28",
"1763781638.047","-0.49",,,,
"1763781638.05",,"-1.88","-4.49",,
"1763781638.052",,,,"-4.28",
"1763781638.057","-0.49",,,,
"1763781638.059",,"-1.88","-4.68",,
"1763781638.062",,,,"-4.28",
"1763781638.066","-0.47",,,,
"1763781638.069",,"-1.88","-4.71",,
"1763781638.071",,,,"-4.28",
"1763781638.076","-0.38",,,,
"1763781638.078",,"-1.88","-4.72",,
"1763781638.08",,,,"-4.28",
"1763781638.085","-0.33",,,,
"1763781638.088",,"-1.88","-4.75",,
"1763781638.09",,,,"-4.29",
"1763781638.094","-0.28",,,,
"1763781638.097",,"-1.88","-4.61",,
"1763781638.099",,,,"-4.29",
"1763781638.104","-0.31",,,,
"1763781638.106",,"-1.88","-4.59",,
"1763781638.109",,,,"-4.29",
"1763781638.113","-0.38",,,,
"1763781638.116",,"-1.88","-4.55",,
"1763781638.118",,,,"-4.29",
"1763781638.123","-0.41",,,,
"1763781638.125",,"-1.88","-4.62",,
"1763781638.127",,,,"-4.29",
"1763781638.132","-0.5",,,,
"1763781638.135",,"-1.88","-4.61",,
"1763781638.137",,,,"-4.29",
"1763781638.142","-0.49",,,,
"1763781638.144",,"-1.88","-4.47",,
"1763781638.147",,,,"-4.28",
"1763781638.151","-0.34",,,,
"1763781638.154",,"-1.88","-4.57",,
"1763781638.156",,,,"-4.28",
"1763781638.16","-0.38",,,,
"1763781638.163",,"-1.88","-4.61",,
"1763781638.165",,,,"-4.28",
"1763781638.17","-0.29",,,,
"1763781638.172",,"-1.88","-4.65",,
"1763781638.174",,,,"-4.29",
"1763781638.179","-0.39",,,,
"1763781638.182",,"-1.88","-4.65",,
"1763781638.184",,,,"-4.29",
"1763781638.189","-0.4",,,,
"1763781638.192",,"-1.88","-4.56",,
"1763781638.194",,,,"-4.29",
"1763781638.198","-0.45",,,,
"1763781638.201",,"-1.88","-4.58",,
"1763781638.203",,,,"-4.29",
"1763781638.208","-0.31",,,,
"1763781638.21",,"-1.88","-4.49",,
"1763781638.212",,,,"-4.29",
"1763781638.217","-0.39",,,,
"1763781638.22",,"-1.88","-4.54",,
"1763781638.222",,,,"-4.29",
"1763781638.226","-0.31",,,,
"1763781638.229",,"-1.88","-4.63",,
"1763781638.231",,,,"-4.29",
"1763781638.236","-0.35",,,,
"1763781638.238",,"-1.88","-4.5",,
"1763781638.241",,,,"-4.29",
"1763781638.245","-0.35",,,,
"1763781638.248",,"-1.88","-4.68",,
"1763781638.25",,,,"-4.29",
"1763781638.254","-0.43",,,,
"1763781638.257",,"-1.88","-4.64",,
"1763781638.26",,,,"-4.29",
"1763781638.264","-0.53",,,,
"1763781638.267",,"-1.88","-4.8",,
"1763781638.269",,,,"-4.29",
"1763781638.273","-0.46",,,,
"1763781638.276",,"-1.88","-4.61",,
"1763781638.278",,,,"-4.29",
"1763781638.283","-0.45",,,,
"1763781638.285",,"-1.88",,,
"1763781638.286",,,"-4.45",,
"1763781638.288",,,,"-4.29",
"1763781638.292","-0.25",,,,
"1763781638.295",,"-1.88","-4.52",,
"1763781638.297",,,,"-4.29",
"1763781638.301","-0.24",,,,
"1763781638.304",,"-1.88","-4.55",,
"1763781638.307",,,,"-4.29",
"1763781638.311","-0.32",,,,
"1763781638.314",,"-1.88","-4.67",,
"1763781638.316",,,,"-4.29",
"1763781638.321","-0.5",,,,
"1763781638.323",,"-1.88","-4.88",,
"1763781638.325",,,,"-4.29",
"1763781638.33","-0.57",,,,
"1763781638.333",,"-1.88","-4.67",,
"1763781638.335",,,,"-4.29",
"1763781638.339","-0.47",,,,
"1763781638.342",,"-1.88","-4.67",,
"1763781638.344",,,,"-4.29",
"1763781638.349","-0.35",,,,
"1763781638.351",,"-1.88","-4.57",,
"1763781638.354",,,,"-4.29",
"1763781638.358","-0.18",,,,
"1763781638.361",,"-1.88","-4.36",,
"1763781638.363",,,,"-4.29",
"1763781638.367","-0.08",,,,
"1763781638.37",,"-1.87","-4.45",,
"1763781638.372",,,,"-4.29",
"1763781638.377","-0.38",,,,
"1763781638.38",,"-1.87","-4.44",,
"1763781638.382",,,,"-4.29",
"1763781638.386","-0.54",,,,
"1763781638.389",,"-1.88","-4.84",,
"1763781638.391",,,,"-4.29",
"1763781638.396","-0.68",,,,
"1763781638.399",,"-1.88","-4.87",,
"1763781638.401",,,,"-4.29",
"1763781638.405","-0.63",,,,
"1763781638.408",,"-1.88","-4.84",,
"1763781638.41",,,,"-4.29",
"1763781638.415","-0.46",,,,
"1763781638.417",,"-1.88",,,
"1763781638.418",,,"-4.63",,
"1763781638.42",,,,"-4.29",
"1763781638.424","-0.31",,,,
"1763781638.427",,"-1.88","-4.43",,
"1763781638.429",,,,"-4.29",
"1763781638.434","-0.21",,,,
"1763781638.436",,"-1.88","-4.25",,
"1763781638.44",,,,"-4.29",
"1763781638.443","-0.14",,,,
"1763781638.446",,"-1.88","-4.29",,
"1763781638.448",,,,"-4.29",
"1763781638.452","-0.38",,,,
"1763781638.455",,"-1.88","-4.55",,
"1763781638.458",,,,"-4.29",
"1763781638.462","-0.45",,,,
"1763781638.464",,"-1.88","-4.64",,
"1763781638.467",,,,"-4.29",
"1763781638.471","-0.53",,,,
"1763781638.474",,"-1.88","-4.77",,
"1763781638.477",,,,"-4.29",
"1763781638.481","-0.4",,,,
"1763781638.483",,"-1.88","-4.69",,
"1763781638.485",,,,"-4.29",
"1763781638.49","-0.25",,,,
"1763781638.493",,"-1.88","-4.4",,
"1763781638.495",,,,"-4.29",
"1763781638.499","-0.52",,,,
"1763781638.502",,"-1.88","-4.41",,
"1763781638.505",,,,"-4.29",
"1763781638.509","-0.5",,,,
"1763781638.512",,"-1.88","-4.68",,
"1763781638.514",,,,"-4.29",
"1763781638.518","-0.54",,,,
"1763781638.521",,"-1.88","-4.83",,
"1763781638.523",,,,"-4.29",
"1763781638.528","-0.57",,,,
"1763781638.531",,"-1.88","-4.97",,
"1763781638.533",,,,"-4.29",
"1763781638.537","-0.46",,,,
"1763781638.54",,"-1.88","-4.69",,
"1763781638.542",,,,"-4.29",
"1763781638.547","-0.18",,,,
"1763781638.549",,"-1.88","-4.6",,
"1763781638.552",,,,"-4.29",
"1763781638.556","-0.17",,,,
"1763781638.559",,"-1.88","-4.48",,
"1763781638.561",,,,"-4.29",
"1763781638.565","-0.24",,,,
"1763781638.568",,"-1.87","-4.31",,
"1763781638.57",,,,"-4.29",
"1763781638.575","-0.48",,,,
"1763781638.577",,"-1.88","-4.31",,
"1763781638.579",,,,"-4.29",
"1763781638.584","-0.66",,,,
"1763781638.587",,"-1.88","-4.5",,
"1763781638.589",,,,"-4.29",
"1763781638.594","-0.72",,,,
"1763781638.597",,"-1.88","-4.66",,
"1763781638.599",,,,"-4.29",
"1763781638.603","-0.56",,,,
"1763781638.606",,"-1.88","-4.74",,
"1763781638.608",,,,"-4.29",
"1763781638.613","-0.32",,,,
"1763781638.615",,"-1.88","-4.73",,
"1763781638.617",,,,"-4.29",
"1763781638.622","-0.22",,,,
"1763781638.624",,"-1.88",,,
"1763781638.625",,,"-4.47",,
"1763781638.627",,,,"-4.29",
"1763781638.631","-0.15",,,,
"1763781638.634",,"-1.88","-4.56",,
"1763781638.636",,,,"-4.29",
"1763781638.641","0",,,,
"1763781638.644",,"-1.87","-4.52",,
"1763781638.646",,,,"-4.29",
"1763781638.65","-0.21",,,,
"1763781638.653",,"-1.87","-4.51",,
"1763781638.655",,,,"-4.29",
"1763781638.66","-0.35",,,,
"1763781638.662",,"-1.87","-4.61",,
"1763781638.664",,,,"-4.29",
"1763781638.669","-0.54",,,,
"1763781638.672",,"-1.87","-4.64",,
"1763781638.674",,,,"-4.29",
"1763781638.678","-0.64",,,,
"1763781638.681",,"-1.88","-4.68",,
"1763781638.683",,,,"-4.29",
"1763781638.688","-0.35",,,,
"1763781638.69",,"-1.87","-4.75",,
"1763781638.692",,,,"-4.29",
"1763781638.697","-0.43",,,,
"1763781638.7",,"-1.87","-4.88",,
"1763781638.702",,,,"-4.29",
"1763781638.706","-0.37",,,,
"1763781638.709",,"-1.87","-4.4",,
"1763781638.711",,,,"-4.29",
"1763781638.716","-0.31",,,,
"1763781638.719",,"-1.87","-4.37",,
"1763781638.721",,,,"-4.29",
"1763781638.725","-0.44",,,,
"1763781638.728",,"-1.87","-4.37",,
"1763781638.73",,,,"-4.29",
"1763781638.735","-0.46",,,,
"1763781638.737",,"-1.87","-4.47",,
"1763781638.74",,,,"-4.29",
"1763781638.744","-0.38",,,,
"1763781638.747",,"-1.87","-4.58",,
"1763781638.749",,,,"-4.29",
"1763781638.754","-0.46",,,,
"1763781638.756",,"-1.87","-4.75",,
"1763781638.758",,,,"-4.29",
"1763781638.763","-0.52",,,,
"1763781638.766",,"-1.88","-4.64",,
"1763781638.768",,,,"-4.29",
"1763781638.772","-0.5",,,,
"1763781638.775",,"-1.88","-4.66",,
"1763781638.778",,,,"-4.29",
"1763781638.782","-0.46",,,,
"1763781638.785",,"-1.88","-4.61",,
"1763781638.787",,,,"-4.29",
"1763781638.791","-0.36",,,,
"1763781638.794",,"-1.88","-4.28",,
"1763781638.796",,,,"-4.29",
"1763781638.801","-0.3",,,,
"1763781638.804",,"-1.88","-4.35",,
"1763781638.806",,,,"-4.29",
"1763781638.81","-0.28",,,,
"1763781638.813",,"-1.87","-4.42",,
"1763781638.816",,,,"-4.28",
"1763781638.819","-0.18",,,,
"1763781638.822",,"-1.87","-4.58",,
"1763781638.825",,,,"-4.28",
"1763781638.829","-0.48",,,,
"1763781638.832",,"-1.87","-4.8",,
"1763781638.834",,,,"-4.29",
"1763781638.838","-0.57",,,,
"1763781638.841",,"-1.88","-4.76",,
"1763781638.843",,,,"-4.29",
